High1 High2 High3 High4 Low1 Low2 Low3 Low4
1563182_at 3.24116677324137 3.16623589526392 3.53428218802643 3.1512704318614 3.59775101463776 3.8962941064292 3.90845736249444 3.81912928516097
1563209_a_at 5.53152531895852 5.43626894461061 5.56838544936482 4.80969550042256 5.44606586108305 5.26092914828704 5.38046612509207 5.29391765900903
1563229_at 3.46436392158291 3.47223049581461 3.72811235582367 3.6812241797346 3.28189022268209 3.11108665413077 2.99005485327975 2.9151958792378
1563259_at 5.53525046283293 5.86272340310272 5.79506519810431 4.9995589414606 4.05176060847972 3.6286606204609 3.87890769185906 3.81821856725646
1563272_at 4.92338467787191 4.73521834735145 4.48789908242742 5.92307705681679 5.66539116045872 5.95386421256862 5.98080459292905 5.83915952069854
1563283_at 3.82825439753517 3.64241400107827 3.81363909856848 3.93203429144009 4.42693922326581 4.74115961176495 4.75574873024034 4.67624956448431
1563315_s_at 6.36643031968201 6.40155881552377 6.3828554782789 6.54550679225032 6.67619161143427 6.5254291567789 6.4261665746228 6.32259136161495
1563318_s_at 5.78882992045387 5.79085859446647 5.79866478300857 6.59584774405358 6.88854129553413 6.78023112236784 6.80068846887624 6.75643421760339
1563321_s_at 7.13308206367364 7.40641245463046 7.09464406488146 7.10958171419524 7.2296760205589 6.98629085567601 6.93071435533631 6.80018157114836
1563362_at 3.58236676330518 3.64055858650065 3.42988255282249 3.58182591217868 3.60289641251906 3.60724874440733 3.61252406697575 3.51187165543761
1563376_at 3.86637828146814 3.52223615288804 3.74696897805014 2.82626150515366 3.54202073296284 3.67435281190247 3.37354795108518 3.31704323042164
1563389_at 3.45877886372323 2.94993148234156 2.81502856993408 3.29305124228891 3.46820098207512 3.89168809425539 3.36729548083049 3.34668548361036
1563431_x_at 8.29568279817881 8.49433219065229 8.34648779375721 8.41224280788465 8.68341275586579 8.51801477813184 8.40082291942309 8.30468425595744
1563445_x_at 4.18947495572348 4.37165065818356 4.28596794057388 4.38060748381835 4.19506851871852 4.44424779609986 4.13570227736759 4.04761567552671
1563455_at 3.81591089958369 3.81892178098575 3.77231939586724 3.56780705508661 2.92722100134381 3.43040780774218 3.38328217025386 3.33367773831903
1563462_at 3.2356487081798 2.74146067757914 3.11183325172944 2.75771428262067 4.33201398762756 4.04501838925833 4.15234042056327 4.15643271553656
1563466_at 3.36550609252496 2.99762023012361 3.05327539266015 3.14000446818755 2.98406702247976 3.46731553257224 3.01671226957554 3.02246743358231
1563483_at 4.36570337658361 4.31444144421159 4.46418775065754 4.41032548043809 4.20026905363834 4.24186307211848 4.38848690070377 4.32795853145474
1563497_at 4.19585610906777 4.24560122632949 4.56689002692824 3.92154592502083 3.98874357480656 4.08547192464889 4.40495702231246 4.3123492601112
1563511_at 4.28210526007512 3.68451174738102 3.88787630008599 4.15080342713798 4.16676005188167 4.45063409285429 4.36984858684834 4.3013636759274
1563512_at 4.49105841834013 4.56806542788908 4.74036033948417 4.41131044252203 4.45954984130903 4.72703839224526 4.51553650207944 4.4946762043566
1563521_at 5.40908090372766 5.33490686371292 5.06331227595481 5.66633069747768 5.30866511844786 5.25490470071719 5.3652183892257 5.27436507294226
1563611_at 2.75788554031595 2.69572794491696 2.93681676488355 2.825466527008 3.11697975008728 2.93132835048154 3.04834455613684 3.01516279967603
1563646_a_at 7.96643040442432 7.7770081886573 7.95036064453652 7.87801502194613 7.49380860686296 7.60899436012071 7.72721593575412 7.58174341266187
1563649_at 4.63358971939181 5.17770049587898 5.50486736423854 3.97813225492159 4.21401671856496 4.08552298284047 4.15877537047199 4.13909236255238
1563657_at 5.79335157931353 5.59879985529552 5.41510291869196 5.55402786996434 5.49032464223295 5.63839189012296 5.58109094911594 5.51931236554741
1563674_at 6.93349942883732 6.8465293483812 6.77874231786486 6.84806721015969 6.21970901548999 6.5254291567789 6.26433276772953 6.14962822564653
1563687_a_at 6.17648602462772 6.3376537317219 6.10936617594211 5.97284930106004 5.62787744123053 5.55895131353766 6.09141676831273 5.96624066861819
1563754_at 7.27632202941717 7.30238987183153 7.3553535475066 5.97350615086724 6.39650456171474 6.39023344103468 6.60539280735289 6.47766352895926
1563770_at 3.84612830179706 3.67019384165087 3.96480895192668 3.48157624169179 3.437198503683 3.42968410402923 3.47372835650598 3.45877628476588
1563792_at 5.24065893737803 4.50427145786119 5.03768105817114 4.9675702843781 6.04699642114771 5.93944316753676 5.84277733782558 5.74401071647107
1563796_s_at 6.9664596391507 7.09274736637904 7.11037465615092 7.23742247549075 7.03473011140156 6.95148166521317 6.84000589512552 6.70509819766683
1563809_a_at 6.95561979434857 6.92431302730492 6.91198059511266 7.11200561176844 6.35958487375607 6.51504981135442 6.15857967658946 5.77134928755498
1563854_s_at 2.79674561528211 3.08424815489679 2.97470309629609 3.31391034309015 3.18915947186582 2.90286371342323 3.19482428837702 3.17748529430638
1563874_at 5.53877545525856 5.11300132760279 5.09946079648261 5.07203511616089 4.4842037793603 4.97096706075812 4.7611683980878 4.69019744015548
1563900_at 3.49612606643682 3.37989174989815 3.39291838253477 3.54103091076971 4.00243862442778 3.64198505806684 3.76117259356931 3.75318389446997
1563919_a_at 5.65138667188744 5.80980968473691 5.7036850904996 6.3201137770374 5.86252799803923 6.00558767432806 5.91756053156584 5.80660134627907
1563947_a_at 4.88765676424533 5.0528959212858 4.83170140921082 4.88430641422146 4.88277602835888 4.92728659731467 4.95247204685183 4.91510114152044
1563949_at 4.18946931999257 4.29146538850736 4.21850633292845 4.37399839243765 4.29096833312707 4.42296876389992 4.64515706454025 4.57185163426333
1563961_at 3.90053026204758 3.75921506472416 3.87557214982583 3.88835211785057 4.21415902832139 3.68840644424603 3.90516065591491 3.85569948304594
1563969_at 3.16977889761789 3.20351219761738 2.99057080021933 2.84213411634447 3.251360499122 3.10823479523745 3.54822553900086 3.149919500526
1564002_a_at 4.80654144069656 4.68337177353334 4.39719015551913 5.61423525103577 5.91042429285485 6.03336200543325 5.74285912706161 5.69198973887535
1564028_s_at 3.89567311139173 3.74829153930598 3.5699968809725 3.60930840256272 3.2412468132199 3.43083007674373 4.05161040013873 4.04705019846439
1564029_at 3.18710389392065 3.17027330416917 3.45102859745461 3.02302833267281 3.13016583048987 3.09507080503524 3.37993551747063 3.38156759238722
1564031_a_at 6.78413993554388 6.68546306074686 6.64056770493408 6.89698168765669 7.14901096108437 7.24851810819719 7.32180339634419 7.15981229220276
1564052_at 4.20261749979982 3.6396166261201 4.02245186497271 3.57287386612486 3.93940543738288 3.79982056443671 3.74873698059768 3.75171668839959
1564053_a_at 9.88665487715379 9.97682055073316 9.75398284028639 9.45886274057516 9.04376893748399 8.88496449256824 9.01400413907833 8.9083660503381
1564063_a_at 6.10572308708435 6.09753486181327 5.97455991935488 6.35779653714402 6.07518486002347 6.13931722462961 5.93903582834392 5.86635680617336
1564064_a_at 8.10862537415337 8.12686992418163 8.01263467131376 8.33392455031294 8.20573966539855 8.20018068222437 8.31602144306712 8.21634603167089
1564069_at 6.56524728172551 6.43835302651032 6.36618149004588 6.46464137906524 6.24071747717092 6.65257948309721 6.52587246007915 6.37682800284124
1564148_at 3.00362326909486 2.80145647549065 2.8000332836309 2.95805693590622 2.65537097899195 2.76762698491584 2.71246875994557 2.6751339207943
1564164_at 4.22458207612371 4.26896918380631 4.20272908495716 3.30633065807088 3.52851895871121 3.82824829550569 3.47560667620381 3.46514586131605
1564166_s_at 5.10788172344195 5.32577719613282 5.2159565043299 5.31817680833022 5.03160640876164 4.80075311496219 4.76066318602906 4.70389390152982
1564190_x_at 5.57605157864344 5.28906557765977 5.19638484584828 4.95901744635435 4.63236542235926 4.6992457813889 4.99745970290693 4.94659031472067
1564203_at 2.87177337037218 2.9573251535939 2.91959416542672 3.06197840349066 3.19944408126722 3.1521565943785 2.92488211416602 2.92488211416602
1564207_at 7.25626497656086 6.98414966033385 6.95982078860951 7.31939872446076 7.98275268096965 7.89205489335852 8.28165567642574 8.30388159532025
1564231_at 3.32266276539069 3.31226250445674 3.53454502858776 3.31226250445674 3.12456566907836 3.21680682212168 3.58165246906018 3.56829621555498
1564277_a_at 5.86752987987003 5.76893344770414 5.76141008155617 5.96591115188337 5.82904591250193 5.8896597198571 5.85773092232192 5.80008764699261
1564301_a_at 3.4899212431498 3.22098763976849 3.1686877105765 2.92276017706451 3.07207187507967 2.99046772541902 3.06792359677449 3.06683471060108
1564308_a_at 4.40088539996214 4.41769093173927 4.16608411618887 5.21531993543222 4.87731604928222 5.00241849028572 4.99367061023145 4.88305588646571
1564338_at 2.86894990067736 3.10061957477811 3.23532369834896 2.97096235251756 3.4479770892305 3.11119125612371 3.0870534507324 3.06104622733453
1564359_a_at 8.16236289080039 8.10211305502315 8.0133028677456 8.34093672484465 7.35482277686208 7.38537455431411 7.47333777163702 7.3773497813047
1564360_a_at 6.87566340951882 7.10444514459981 6.83749330590778 7.31735967736085 6.64486135840513 6.3847041519634 6.36661577418519 6.23531700043609
1564362_x_at 6.78960996155424 6.70176967454999 6.67399635743113 6.8344732145509 6.76159376600605 7.05391892480486 7.07956175998589 6.98745959891629
1564378_a_at 3.71476855566348 4.00315076258419 3.74947254907059 3.35716825295509 3.00520425387796 3.4169873299263 3.4396262045563 3.41024645572765
1564381_s_at 6.07394298160057 6.20705682879534 6.16388189666703 6.81319888949152 6.32276818814952 6.24876955931984 6.22103029938254 6.1218334572133
1564424_at 3.44610239338168 3.32053421729947 3.65480450539547 3.45125531096982 3.62585711266899 3.93877528431886 3.7349404048354 3.63812956458605
1564444_at 3.53066142320217 3.83462751471087 3.56871195510295 3.49116460842252 3.97173283996104 3.75221272111107 3.6054445821317 3.58990506385772
1564467_at 6.45360688054723 6.66316376442994 6.68281946930361 6.83597645205768 5.83906215846766 5.87906634810385 5.86958950663259 5.79102075433748
1564494_s_at 10.9819664948131 11.1339291998462 11.0469512454545 11.3827983510974 11.349033460441 11.2525989380394 11.3099042315378 11.3360150602573
1564520_s_at 10.9687084487344 11.0541763618735 11.1178226463962 11.312879636412 10.719811596664 10.6001019928003 10.4929687048779 10.5220632142934
1564521_x_at 10.5303426446508 10.5310223263922 10.5236725221206 10.7611823753677 10.2174797508319 10.3240332847493 10.1558650648309 10.2579701633237
1564544_x_at 5.05209622742078 4.8408706417712 4.78043805475786 5.08094089416875 5.317536015647 5.14240768721672 5.18845572313473 5.11150915603024
1564573_at 7.84131363184785 7.96175881034714 7.95714985535567 8.40002396574391 8.80572500453877 8.68423891960231 8.63928961989831 8.68998509414724
1564637_a_at 9.14741566792705 9.25560352404087 9.09099776855916 9.17047006930645 8.38935715159987 8.5661733888231 8.48066749459683 8.52517040954827
1564651_at 6.81179454720595 6.41309335644303 6.66867640422866 6.99562813615873 5.05523140826747 5.17783918622016 5.01040250523419 4.92753098547025
1564670_at 3.18591837874817 3.13418157097759 3.37935328749554 3.3399125717534 3.20791214098056 3.39101767487311 3.11590999471357 3.11590999471357
1564688_a_at 2.63912480478353 2.83113722257165 2.60586630190524 2.41422118815609 2.87730634888204 2.48611794376397 2.56368926457744 2.56944442858421
1564690_at 3.00583108332809 3.24976158518379 3.0606627482349 3.12700794521216 2.75881652857831 2.54675859289612 2.79771080390333 2.78730348879133
1564706_s_at 4.38489693139136 4.67223791539904 4.90747993081607 4.85971878663878 5.51334915245792 5.40717835471725 5.33041047314385 5.23072808638471
1564746_at 5.97349064318808 5.78511903658641 5.86404531649055 5.80879498582159 5.7285943510081 5.60688127612693 5.58864782998212 5.47346091420162
1564757_a_at 4.45102178353733 4.52671335236451 4.24183738490493 4.59783981515848 4.95374447439421 5.08625673717396 4.85316483944836 4.80977953024439
1564773_x_at 4.25951657614298 4.30173743545261 4.41723970417911 4.03399329083505 4.03950848768467 4.15662451175044 3.93625696915416 3.87144436457084
1564784_at 4.55280889724886 4.09258004604796 4.36398697422577 4.39674185521256 4.45847157812618 4.63762085880225 4.57349218072721 4.49365581434989
1564807_at 3.2790408896676 3.22949257642255 3.42307130934406 3.0525185522867 2.7651404067946 3.01370702228204 2.90004785744728 2.82647682102661
1564822_at 3.15556924996815 3.42159044969484 3.20954591763272 3.32571985477262 3.3340466317616 3.66731503382674 3.70169342188855 3.68509104049026
1564837_at 6.1872541926969 6.39714183890963 6.14135972456462 4.19463566600299 5.61572348726781 5.69029728479622 5.65706787319235 5.50550591820084
1564838_a_at 7.06710353551504 7.09533527959539 7.05386233769305 4.04996862269238 6.69533481868046 6.84029671426104 6.79858193564506 6.70120275314003
1564886_at 4.96586173052184 4.95840783346238 4.83340419980326 4.77920610269211 4.95095393640293 4.82559933613351 5.23602753680134 5.20664778797269
1564906_at 4.7412753846137 4.69167599190822 4.67268608246369 4.47763501529398 4.14761954746242 4.18241175246501 4.18984637329613 4.13902759572751
1564907_s_at 7.18562851542275 7.00134229472939 7.1025182142629 7.18405838866797 7.6228926446312 7.51559051487133 7.51113937238878 7.36198891363108
1564911_at 4.80464647521326 4.6838598939714 4.33384685703774 4.37399839243765 4.08144140340992 3.81786306959012 4.17790408948192 4.15090793749281
1564940_at 4.11638411719203 3.89635502573326 3.73852711969421 3.45253072053186 3.48219075604264 3.47237827269624 2.95708715218302 2.9491780226121
1564960_at 4.08351261478792 4.08351261478792 4.40750322221775 3.89928458741954 4.29584788117826 4.04389710899416 4.14329746892189 4.08492525887261
1564962_at 3.67605642898224 3.40497374121802 3.55989471862887 3.97209606899423 3.8371818387949 3.91361080226979 3.58746315773855 3.56507381247137
1564963_x_at 5.13807189332675 4.92731512364085 4.94840364096266 5.55987170126891 5.10719169360925 5.0820818222517 4.96784806199112 4.94974319034726
1564970_at 4.04598071762115 3.3729979503574 3.71652060641744 3.98682801249041 3.57037941847313 3.9989402879193 3.5605950429382 3.52506664716693
1564972_x_at 3.71652060641744 4.02377382669883 4.11171091355074 4.45096507550288 4.26813375077896 4.52751600082465 4.43100792998916 4.34659534935626
1564974_at 3.82836558937836 3.71069458530874 3.71314425638863 4.00768548339055 3.60294857690921 4.0698788434438 3.72406429686481 3.71321446892985
1565027_at 4.75420387559386 4.74708529605096 4.55911663905692 4.87031378109727 4.75167419589364 5.04237867737395 4.82753296052097 4.82043723474943
1565149_at 7.44373896465021 7.69686629329132 7.60852226769036 7.25465951115904 7.07381543441671 7.08809358167395 6.98231742739397 6.95070750433071
1565150_at 3.95246472682417 4.20206175350208 4.09020234388318 3.93515645990046 3.97267201788804 4.2336845398974 4.32919486393634 4.32919486393634
1565162_s_at 10.7529788145362 10.6630060944799 10.7163941742567 11.2155557687436 11.6524380014979 11.5135876219338 11.4257822559665 11.3489348184984
1565192_at 4.69661342913036 4.53404189966261 4.39182539424583 4.21383940146354 3.99103767843175 3.87589347864783 4.2828941033183 4.28044312676469
1565254_s_at 4.06267237846789 4.13333607282621 3.7721020076593 3.93831541300357 4.04504626141107 3.95269936134665 4.08683201103516 4.07466299896295
1565269_s_at 8.77400786269701 8.80514526195913 8.7805205673407 8.66268876195784 8.5823280386064 8.63164887313109 8.45077734391401 8.50016860253561
1565329_at 3.28838508308424 3.17289367417875 3.02580165194938 4.03721524785329 2.91926542227804 2.78474525324903 3.07101626260724 3.0666412641813
1565436_s_at 5.24366281222401 5.94046523571418 5.7100357819009 5.08853363759821 5.04887247264569 5.15144884444698 4.94708086195894 4.92048299983438
1565495_at 3.97167078544627 3.8512952680103 3.80853193274761 3.79425608205869 3.37361450382222 3.5481875470689 3.44997446740585 3.43083007674373
