time,benzene
20.63094444,0.381
20.64777777,0.404
20.66458333,0.392
20.68141666,0.387
20.69822222,0.333
20.71502777,0.345
20.73186111,0.348
20.74866666,0.353
20.7655,0.356
20.78230555,0.567
20.79913889,0.763
20.81594444,1.771
20.83277777,0.52
20.84958333,0.576
20.86641666,0.588
20.88322222,0.513
20.90005555,0.549
20.91686111,0.625
20.93366666,0.629
20.9505,0.856
20.96730555,0.911
20.98413889,0.736
21.00094444,0.585
21.01775,0.558
21.03458333,0.509
21.05141666,0.516
21.06822222,0.518
21.08505555,0.678
21.10186111,0.59
21.11869444,0.642
21.1355,0.544
21.15233333,0.573
21.16913889,0.677
21.18597222,0.823
21.20277777,0.64
21.21958333,0.615
21.23641666,0.414
21.25322222,0.432
21.27005555,0.417
21.28686111,0.47
21.30369444,0.672
21.32052777,0.488
21.33733333,0.421
21.35416666,0.469
21.37097222,0.586
21.38780555,0.534
21.40461111,0.692
21.42141666,0.486
21.43825,0.551
21.45505555,0.719
21.47188889,0.628
21.48869444,0.637
21.50552777,0.751
21.52233333,1.537
21.53913889,1.435
21.55597222,1.561
21.57277777,2.186
21.58961111,1.659
21.60644444,1.887
21.62325,1.412
21.64005555,1.265
21.65688889,1.246
21.67369444,1.024
21.69052777,0.979
21.70733333,0.766
21.72416666,1.111
21.74097222,1.121
21.75780555,1.055
21.77461111,1.044
21.79144444,1.505
21.80825,1.507
21.82508333,1.372
21.84188889,1.596
21.85872222,1.712
21.87552777,1.374
21.89236111,1.63
21.90916666,1.602
21.92597222,1.313
21.94280555,1.001
21.95961111,0.88
21.97644444,0.991
21.99325,1.004
22.01008333,1.154
22.02688889,1.102
22.04369444,1.152
22.06052777,1.163
22.07733333,1.089
22.09416666,1.075
22.11097222,1.092
22.12777777,1.154
22.14461111,1.113
22.16141666,1.077
22.17825,1.149
22.19505555,1.045
22.21188889,1.117
22.22869444,1.054
22.24552777,1.093
22.26233333,0.956
22.27913889,0.962
22.29597222,0.826
22.31277777,0.94
22.32961111,0.984
22.34641666,1.142
22.36325,1.044
22.38005555,0.987
22.39688889,0.997
22.41369444,0.812
22.43052777,0.902
22.44733333,0.902
22.46416666,0.917
22.48097222,0.851
22.49780555,0.815
22.51461111,0.898
22.53141666,0.998
22.54825,1
22.56505555,0.996
22.58188889,1.018
22.59869444,0.972
22.61552777,1.053
22.63233333,1.057
22.64913889,1.053
22.66597222,0.99
22.68277777,0.989
22.69958333,0.909
22.71641666,0.834
22.73322222,0.914
22.75005555,0.844
22.76686111,0.805
22.78369444,0.83
22.8005,0.808
22.81730555,0.879
22.83413889,0.752
22.85094444,0.775
22.86777777,0.796
22.88458333,0.794
22.90138889,0.803
22.91822222,0.745
22.93502777,0.844
22.95186111,0.745
22.96866666,0.639
22.98547222,0.733
23.00230555,0.694
23.01911111,0.665
23.03594444,0.754
23.05275,0.669
23.06958333,0.719
23.08638889,0.696
23.10322222,0.699
23.12002777,0.62
23.13686111,0.644
23.15366666,0.585
23.17047222,0.611
23.18730555,0.528
23.20411111,0.602
23.22094444,0.578
23.23775,0.553
23.25458333,0.472
23.27138889,0.591
23.28822222,0.554
23.30502777,0.633
23.32186111,0.573
23.33866666,0.516
23.35547222,0.548
23.37230555,0.501
23.38911111,0.554
23.40594444,0.561
23.42275,0.534
23.43958333,0.525
23.45638889,0.518
23.47322222,0.573
23.49002777,0.512
23.50686111,0.508
23.52366666,0.557
23.54047222,0.53
23.55730555,0.528
23.57411111,0.547
23.59091666,0.53
23.60775,0.572
23.62455555,0.467
23.64138889,0.454
23.65819444,0.499
23.67502777,0.42
23.69186111,0.407
23.70866666,0.392
23.72547222,0.424
23.74230555,0.413
23.75911111,0.36
23.77594444,0.356
23.79275,0.381
23.80958333,0.394
23.82638889,0.446
23.84322222,0.489
23.86002777,0.477
23.87686111,0.491
23.89366666,0.485
23.91047222,0.434
23.92730555,0.445
23.94413889,0.48
23.96094444,0.506
23.97775,0.613
23.99458333,0.66
0.011388889,0.642
0.028222222,0.715
0.045027777,0.683
0.061861111,0.628
0.078666666,0.691
0.0955,1.198
0.112333333,1.045
0.129138889,0.846
0.145972222,0.644
0.162777777,0.523
0.179611111,0.438
0.196416666,0.386
0.213222222,0.408
0.230055555,0.408
0.246861111,0.368
0.263694444,0.359
0.2805,0.398
0.297333333,0.412
0.314138889,0.411
0.330972222,0.33
0.347777777,0.314
0.364611111,0.322
0.381416666,0.272
0.39825,0.3
0.415055555,0.305
0.431888889,0.34
0.448694444,0.369
0.465527777,0.306
0.482333333,0.268
0.499138889,0.289
0.515972222,0.261
0.532777777,0.283
0.549611111,0.278
0.566416666,0.304
0.58325,0.264
0.600055555,0.272
0.616888889,0.247
0.633722222,0.286
0.650527777,0.275
0.667361111,0.244
0.684166666,0.279
0.700972222,0.275
0.717805555,0.289
0.734638889,0.281
0.751444444,0.265
0.76825,0.256
0.785083333,0.296
0.801888889,0.296
0.818722222,0.337
0.835527777,0.395
0.852361111,0.368
0.869166666,0.375
0.886,0.42
0.902805555,0.415
0.919638889,0.39
0.936444444,0.398
0.953277777,0.397
0.970083333,0.409
0.986916666,0.455
1.003722222,0.401
1.020555555,0.375
1.037361111,0.391
1.054194444,0.352
1.071,0.345
1.087833333,0.398
1.104638889,0.33
1.121472222,0.316
1.138277777,0.31
1.155111111,0.358
1.171916666,0.351
1.18875,0.311
1.205555555,0.354
1.222388889,0.354
1.239194444,0.347
1.256,0.343
1.272833333,0.399
1.289638889,0.381
1.306472222,0.329
1.323277777,0.363
1.340111111,0.293
1.356916666,0.29
1.37375,0.307
1.390555555,0.241
1.407388889,0.244
1.424194444,0.205
1.441027777,0.276
1.457833333,0.268
1.474666666,0.333
1.491472222,0.356
1.508305555,0.355
1.525111111,0.373
1.541944444,0.348
1.55875,0.374
1.575555555,0.332
1.592388889,0.352
1.609194444,0.312
1.626027777,0.296
1.642833333,0.309
1.659638889,0.309
1.676472222,0.32
1.693305555,0.327
1.710111111,0.345
1.726916666,0.268
1.74375,0.313
1.760555555,0.341
1.777388889,0.305
1.794194444,0.326
1.811027777,0.325
1.827833333,0.322
1.844666666,0.312
1.861472222,0.364
1.878305555,0.348
1.895111111,0.38
1.911944444,0.47
1.92875,0.529
1.945583333,0.646
1.962388889,0.654
1.979222222,0.535
1.996027777,0.492
2.012833333,0.443
2.029666666,0.473
2.046472222,0.444
2.063305555,0.483
2.080111111,0.476
2.096944444,0.408
2.11375,0.413
2.130555555,0.43
2.147388889,0.425
2.164194444,0.336
2.181027777,0.426
2.197833333,0.302
2.214666666,0.392
2.231472222,0.424
2.248277777,0.5
2.265111111,0.586
2.281916666,0.802
2.29875,0.846
2.315555555,0.943
2.332388889,0.952
2.349222222,0.942
2.366027777,0.674
2.382833333,0.558
2.399666666,0.448
2.416472222,0.43
2.433305555,0.56
2.450111111,0.624
2.466944444,0.495
2.48375,0.422
2.500555555,0.405
2.517388889,0.694
2.534194444,0.425
2.551027777,0.359
2.567833333,0.394
2.584666666,0.416
2.601472222,0.44
2.618305555,0.465
2.635111111,0.695
2.651916666,0.766
2.66875,0.663
2.685555555,0.572
2.702388889,0.51
2.719194444,0.426
2.736027777,0.378
2.752833333,0.364
2.769638889,0.423
2.786472222,0.38
2.803277777,0.434
2.820111111,0.429
2.836916666,0.426
2.853722222,0.399
2.870555555,0.367
2.887361111,0.372
2.904194444,0.399
2.921,0.438
2.937833333,0.417
2.954638889,0.438
2.971444444,0.917
2.988277777,1.008
3.005083333,1.066
3.021916666,0.946
3.038722222,0.751
3.055555555,0.871
3.072361111,0.847
3.089194444,0.758
3.106,0.744
3.122833333,0.716
3.139638889,0.81
3.156444444,0.79
3.173277777,0.745
3.190083333,0.764
3.206916666,0.767
3.22375,0.747
3.240555555,0.788
3.257361111,0.769
3.274194444,0.786
3.291027777,0.747
3.307833333,0.72
3.324666666,0.804
3.341472222,0.837
3.358305555,1.2
3.375111111,1.257
3.391916666,1.41
3.40875,1.632
3.425583333,2.022
3.442388889,1.49
3.459222222,1.42
3.476027777,1.344
3.492833333,1.365
3.509666666,3.411
3.5265,3.387
3.543305555,1.527
3.560138889,0.981
3.576944444,0.919
3.593777777,1.017
3.610583333,1.023
3.627416666,1.054
3.644222222,0.909
3.661055555,1.006
3.677861111,1.017
3.694694444,0.967
3.7115,1.015
3.728305555,1.152
3.745138889,1.115
3.761944444,1.083
3.778777777,1.282
3.795583333,1.277
3.812416666,1.148
3.829222222,1.151
3.846055555,1.219
3.862888889,1.291
3.879694444,1.266
3.896527777,1.362
3.913333333,1.165
3.930166666,1.293
3.946972222,1.434
3.963805555,1.368
3.980611111,1.228
3.997416666,1.663
4.01425,1.372
4.031083333,1.46
4.047888889,1.333
4.064722222,1.494
4.081527777,1.568
4.098361111,1.563
4.115166666,1.361
4.132,1.399
4.148805555,1.348
4.165638889,1.39
4.182444444,1.191
4.19925,1.228
4.216083333,1.257
4.232888889,1.226
4.249722222,1.016
4.266527777,1.198
4.283333333,1.094
4.300166666,1.127
4.316972222,1.17
4.333805555,1.188
4.350611111,1.13
4.367444444,1.123
4.38425,1.104
4.401055555,1.231
4.417888889,1.09
4.434694444,1.137
4.451527777,1.26
4.468361111,1.187
4.485166666,1.188
4.501972222,1.107
4.518805555,1.001
4.535611111,1.208
4.552416666,1.271
4.56925,1.616
4.586055555,1.642
4.602888889,1.619
4.619694444,1.589
4.636527777,1.479
4.653361111,1.552
4.670166666,1.717
4.687,1.62
4.703805555,1.472
4.720611111,1.59
4.737444444,1.697
4.75425,1.831
4.771083333,1.596
4.787888889,1.409
4.804722222,1.366
4.821527777,1.384
4.838333333,1.343
4.855166666,1.347
4.871972222,1.458
4.888805555,1.156
4.905611111,1.209
4.922416666,1.102
4.93925,0.828
4.956055555,0.886
4.972888889,0.889
4.989694444,0.942
5.006527777,0.89
5.023333333,1.109
5.040138889,1.109
5.056972222,1.122
5.073805555,1.116
5.090611111,1.329
5.107416666,1.269
5.12425,1.07
5.141055555,1.276
5.157888889,1.318
5.174694444,1.443
5.191527777,1.464
5.208333333,1.395
5.225166666,2.044
5.241972222,1.968
5.258805555,1.134
5.275611111,0.976
5.292444444,1.008
5.30925,0.989
5.326083333,1.032
5.342888889,0.913
5.359694444,0.968
5.376527777,0.941
5.393333333,0.857
5.410166666,0.952
5.426972222,0.982
5.443805555,0.928
5.460611111,0.903
5.477444444,0.968
5.49425,0.859
5.511083333,0.848
5.527888889,0.844
5.544722222,0.89
5.561527777,0.913
5.578361111,0.884
5.595166666,0.754
5.611972222,0.875
5.628805555,0.866
5.645611111,0.809
5.662444444,0.713
5.67925,0.783
5.696083333,0.681
5.712888889,0.734
5.729722222,0.689
5.746527777,0.733
5.763361111,0.717
5.780166666,0.848
5.797,0.902
5.813805555,0.874
5.830638889,0.876
5.847444444,0.855
5.864277777,0.85
5.881083333,0.964
5.897888889,0.958
5.914722222,0.944
5.931527777,0.975
5.948333333,0.95
5.965166666,1.009
5.982,1.07
5.998805555,0.978
6.015638889,1.04
6.032444444,1.143
6.04925,1.046
6.066083333,1.142
6.082888889,1.231
6.099722222,1.391
6.116527777,1.498
6.133333333,1.636
6.150166666,1.581
6.166972222,1.849
6.183805555,1.794
6.200611111,1.718
6.217444444,1.914
6.23425,1.998
6.251083333,1.474
6.267888889,1.297
6.284722222,1.009
6.301527777,0.829
6.318361111,0.781
6.335194444,0.829
6.352,0.858
6.368833333,0.825
6.385638889,0.836
6.402472222,0.695
6.419277777,0.657
6.436083333,0.603
6.452916666,0.566
6.469722222,0.614
6.486555555,0.784
6.503361111,0.77
6.520194444,0.694
6.537,0.712
6.553805555,0.657
6.570638889,0.592
6.587444444,0.566
6.604277777,0.564
6.621083333,0.561
6.637916666,0.543
6.654722222,0.536
6.671555555,0.505
6.688361111,0.481
6.705194444,0.518
6.722,0.46
6.738805555,0.488
6.755638889,0.44
6.772444444,0.421
6.789277777,0.393
6.806083333,0.412
6.822916666,0.4
6.839722222,0.418
6.856527777,0.39
6.873361111,0.414
6.890166666,0.421
6.907,0.36
6.923805555,0.385
6.940638889,0.443
6.957444444,0.488
6.97425,0.567
6.991083333,0.743
7.007888889,0.629
7.024722222,0.667
7.041527777,0.55
7.058333333,0.497
7.075166666,0.588
7.091972222,0.566
7.108805555,0.498
7.125611111,0.487
7.142416666,0.536
7.15925,0.505
7.176083333,0.567
7.192888889,0.512
7.209694444,0.725
7.226527777,0.863
7.243333333,0.833
7.260138889,0.822
7.276972222,0.829
7.293777777,0.833
7.310611111,0.636
7.327416666,0.56
7.34425,0.578
7.361055555,0.53
7.377888889,0.477
7.394694444,0.516
7.411527777,0.427
7.428333333,0.499
7.445166666,0.533
7.461972222,0.524
7.478805555,0.561
7.495611111,0.506
7.512444444,0.505
7.52925,0.485
7.546083333,1.011
7.562888889,0.911
7.579722222,1.359
7.596527777,0.98
7.613333333,1.693
7.630166666,0.976
7.646972222,0.707
7.663805555,0.609
7.680611111,0.637
7.697444444,0.592
7.71425,1.174
7.731083333,0.624
7.747888889,0.633
7.764722222,0.603
7.781527777,0.547
7.798361111,0.64
7.815166666,0.496
7.831972222,0.521
7.848805555,0.502
7.865611111,0.573
7.882444444,0.479
7.89925,0.748
7.916083333,0.747
7.932888889,0.949
7.949694444,0.614
7.966527777,0.704
7.983361111,0.654
8.000166666,1.27
8.017,1.552
8.033805555,0.77
8.050638889,0.622
8.067444444,1.51
8.084277777,1.036
8.101083333,1.03
8.117916666,1.475
8.134722222,1.723
8.151555555,0.911
8.168361111,0.638
8.185194444,0.554
8.202,0.499
8.218833333,0.555
8.235638889,0.375
8.252472222,0.398
8.269277777,0.429
8.286083333,0.486
8.302916666,1.352
8.319722222,0.714
8.336555555,0.333
8.353361111,0.444
8.370194444,0.553
8.387,0.632
8.403833333,0.486
8.420638889,0.48
8.437472222,0.632
8.454277777,0.625
8.471111111,0.538
8.487916666,0.539
8.50475,0.619
8.521555555,0.46
8.538361111,0.328
8.555194444,0.364
8.572,0.421
8.588833333,0.442
8.605638889,0.429
8.622472222,0.438
8.639277777,0.495
8.656111111,0.55
8.672916666,0.488
8.68975,0.605
8.706555555,0.47
8.723388889,0.501
8.740194444,0.554
8.757027777,0.428
8.773833333,0.354
8.790666666,0.346
8.807472222,0.409
8.824305555,0.425
8.841111111,0.444
9.665222222,0.392
9.682027777,0.407
9.698861111,0.384
9.715666666,0.424
9.7325,0.481
9.749305555,0.474
9.766138889,0.405
9.782944444,0.427
9.799777777,0.434
9.816583333,0.409
9.833416666,0.435
9.850222222,0.448
9.867055555,0.452
9.883861111,0.448
9.900694444,0.486
9.9175,0.498
9.934305555,0.488
9.951138889,0.486
9.967944444,0.505
9.984777777,0.502
10.00158333,0.511
10.01841666,0.359
10.03522222,0.607
10.05205555,0.496
10.06886111,0.507
10.08569444,0.507
10.1025,0.54
10.11930555,0.47
10.13613889,0.487
10.15294444,0.472
10.16977777,0.452
10.18658333,0.417
10.20338889,0.599
10.22022222,0.477
10.23702777,0.45
10.25383333,0.389
10.27066666,0.321
10.28747222,0.308
10.30430555,0.356
10.32111111,0.284
10.33794444,0.32
10.35475,0.42
10.37158333,0.417
10.38838889,0.427
10.40522222,0.382
10.42205555,0.375
10.43886111,0.37
10.45566666,0.392
10.4725,0.345
10.48930555,0.361
10.50613889,0.337
10.52294444,0.35
10.53975,0.29
10.55658333,0.374
10.57338889,0.334
10.59022222,0.344
10.60702777,0.304
10.62386111,0.207
10.64066666,0.309
10.65747222,0.35
10.67430555,0.324
10.69111111,0.296
10.70794444,0.264
10.72475,0.256
10.74158333,0.215
10.75838889,0.269
10.77522222,0.264
10.79202777,0.307
10.80886111,0.243
10.82566666,0.208
10.84247222,0.249
10.85930555,0.245
10.87611111,0.258
10.89294444,0.195
10.90975,0.224
10.92658333,0.244
10.94338889,0.242
10.96022222,0.288
10.97702777,0.226
10.99386111,0.17
11.01066666,0.152
11.0275,0.159
11.04430555,0.175
11.06113889,0.148
11.07794444,0.158
11.09477777,0.186
11.11158333,0.196
11.12838889,0.2
11.14522222,0.236
11.16202777,0.187
11.17886111,0.181
11.19566666,0.165
11.2125,0.152
11.22930555,0.16
11.24613889,0.173
11.26294444,0.176
11.27977777,0.208
11.29658333,0.2
11.31341666,0.168
11.33022222,0.145
11.34705555,0.143
11.36386111,0.15
11.38066666,0.157
11.3975,0.158
11.41430555,0.206
11.43113889,0.159
11.44794444,0.144
11.46477777,0.175
11.48158333,0.18
11.49841666,0.188
11.51522222,0.159
11.53205555,0.183
11.54886111,0.198
11.56569444,0.188
11.5825,0.178
11.59930555,0.201
11.61613889,0.162
11.63294444,0.154
11.64977777,0.155
11.66658333,0.174
11.68341666,0.18
11.70022222,0.133
11.71705555,0.137
11.73386111,0.144
11.75069444,0.164
11.7675,0.164
11.78433333,0.146
11.80113889,0.162
11.81797222,0.149
11.83477777,0.174
11.85158333,0.213
11.86841666,0.228
11.88522222,0.207
11.90205555,0.207
11.91886111,0.225
11.93569444,0.203
11.9525,0.133
11.96933333,0.117
11.98613889,0.13
12.00297222,0.123
12.01977777,0.133
12.03658333,0.14
12.05341666,0.165
12.07025,0.092
12.08705555,0.113
12.10388889,0.123
12.12069444,0.113
12.1375,0.116
12.15433333,0.136
12.17113889,0.114
12.18797222,0.099
12.20477777,0.135
12.22161111,0.103
12.23841666,0.126
12.25525,0.11
12.27205555,0.096
12.28886111,0.113
12.30569444,0.116
12.3225,0.11
12.33933333,0.139
12.35613889,0.096
12.37297222,0.088
12.38977777,0.095
12.40661111,0.128
12.42341666,0.103
12.44025,0.113
12.45705555,0.123
12.47388889,0.149
12.49069444,0.128
12.50752777,0.123
12.52433333,0.242
12.54116666,0.116
12.55797222,0.106
12.57480555,0.105
12.59161111,0.106
12.60844444,0.09
12.62525,0.12
12.64205555,0.113
12.65888889,0.105
12.67569444,0.094
12.69252777,0.124
12.70933333,0.127
12.72616666,0.113
12.74297222,0.137
12.75980555,0.103
12.77661111,0.128
12.79344444,0.114
12.81025,0.145
12.82708333,0.124
12.84388889,0.117
12.86072222,0.124
12.87752777,0.111
12.89436111,0.114
12.91116666,0.15
12.928,0.171
12.94480555,0.14
12.96163889,0.113
12.97844444,0.1
12.99527777,0.108
13.01208333,0.1
13.02891666,0.107
13.04572222,0.121
13.06255555,0.111
13.07936111,0.106
13.09616666,0.122
13.113,0.102
13.12980555,0.108
13.14663889,0.118
13.16344444,0.102
13.18027777,0.113
13.19708333,0.109
13.21391666,0.124
13.23072222,0.128
13.24755555,0.118
13.26436111,0.13
13.28116666,0.111
13.298,0.12
13.31480555,0.109
13.33163889,0.122
13.34844444,0.113
13.36525,0.124
13.38208333,0.204
13.39888889,0.099
13.41572222,0.137
13.43252777,0.126
13.44936111,0.111
13.46616666,0.153
13.48297222,0.096
13.49980555,0.132
13.51661111,0.132
13.53344444,0.099
13.55025,0.103
13.56708333,0.116
13.58388889,0.108
13.60072222,0.105
13.61755555,0.103
13.63436111,0.115
13.65116666,0.137
13.668,0.135
13.68483333,0.147
13.70163889,0.144
13.71844444,0.115
13.73527777,0.125
13.75208333,0.132
13.76888889,0.111
13.78572222,0.117
13.80252777,0.143
13.81936111,0.104
13.83616666,0.126
13.85297222,0.134
13.86980555,0.135
13.88661111,0.146
13.90344444,0.128
13.92025,0.155
13.93708333,0.125
13.95388889,0.145
13.97072222,0.13
13.98752777,0.105
14.00436111,0.129
14.02116666,0.133
14.038,0.134
14.05480555,0.13
14.07163889,0.108
14.08844444,0.147
14.10527777,0.137
14.12208333,0.161
14.13888889,0.134
14.15572222,0.114
14.17252777,0.115
14.18936111,0.148
14.20616666,0.137
14.223,0.142
14.23980555,0.14
14.25663889,0.183
14.27347222,0.198
14.29027777,0.139
14.30708333,0.145
14.32391666,0.129
14.34072222,0.14
14.35755555,0.115
14.37436111,0.123
14.39119444,0.137
14.408,0.123
14.42483333,0.119
14.44163889,0.119
14.45847222,0.11
14.47527777,0.125
14.49211111,0.112
14.50891666,0.11
14.52572222,0.125
14.54255555,0.116
14.55936111,0.176
14.57616666,0.168
14.593,0.116
14.60983333,0.107
14.62663889,0.123
14.64344444,0.11
14.66027777,0.157
14.67708333,0.145
14.69391666,0.233
14.71072222,0.155
14.72755555,0.114
14.74436111,0.11
14.76119444,0.122
14.778,0.115
14.79483333,0.106
14.81163889,0.102
14.82847222,0.113
14.84527777,0.094
14.86211111,0.095
14.87891666,0.109
14.89575,0.125
14.91255555,0.125
14.92938889,0.134
14.94619444,0.146
14.963,0.13
14.97983333,0.126
14.99663889,0.132
15.01347222,0.106
15.03027777,0.143
15.04708333,0.114
15.06391666,0.117
15.08075,0.109
15.09755555,0.146
15.11438889,0.118
15.13119444,0.132
15.14802777,0.129
15.16483333,0.13
15.18163889,0.11
15.19847222,0.139
15.21527777,0.138
15.23211111,0.134
15.24894444,0.122
15.26575,0.122
15.28258333,0.11
15.29938889,0.081
15.31619444,0.126
15.33302777,0.113
15.34983333,0.119
15.36666666,0.11
15.38347222,0.094
15.40030555,0.106
16.02261111,0.118
16.03941666,0.232
16.05622222,0.153
16.07305555,0.156
16.08986111,0.13
16.10669444,0.183
16.1235,0.119
16.14033333,0.115
16.15713889,0.139
16.17397222,0.103
16.19077777,0.105
16.20761111,0.108
16.22441666,0.133
16.24122222,0.112
16.25805555,0.11
16.27486111,0.118
16.29169444,0.134
16.3085,0.132
16.32530555,0.115
16.34213889,0.134
16.35894444,0.112
16.37577777,0.128
16.39258333,0.122
16.40941666,0.125
16.42622222,0.156
16.44302777,0.132
16.45986111,0.114
16.47666666,0.146
16.49347222,0.118
16.51030555,0.139
16.52711111,0.141
16.54394444,0.143
16.56075,0.131
16.57758333,0.135
16.59438889,0.133
16.61122222,0.118
16.62802777,0.139
16.64486111,0.129
16.66166666,0.132
16.6785,0.136
16.69530555,0.129
16.71213889,0.126
16.72894444,0.121
16.74575,0.114
16.76258333,0.126
16.77938889,0.165
16.79622222,0.131
16.81302777,0.141
16.82986111,0.124
16.84666666,0.148
16.8635,0.161
16.88030555,0.152
16.89713889,0.149
16.91394444,0.138
16.93077777,0.117
16.94758333,0.101
16.96441666,0.131
16.98122222,0.138
16.99802777,0.102
17.01486111,0.141
17.03166666,0.141
17.0485,0.11
17.06530555,0.108
17.08213889,0.125
17.09894444,0.12
17.11577777,0.122
17.13258333,0.114
17.14941666,0.127
17.16622222,0.106
17.18305555,0.115
17.19986111,0.118
17.21669444,0.119
17.2335,0.128
17.25033333,0.107
17.26713889,0.119
17.28394444,0.108
17.30077777,0.114
17.31758333,0.114
17.33441666,0.118
17.35122222,0.117
17.36805555,0.145
17.38486111,0.108
17.40169444,0.128
17.4185,0.128
17.43533333,0.133
17.45213889,0.139
17.46897222,0.11
17.48577777,0.111
17.50261111,0.125
17.51941666,0.14
17.53625,0.153
17.55305555,0.143
